Depth,Monst dmg,Monst life,Monster level,Sulphite deposit,sulphite cost,Darkness res
4520,523,49844,83,2440,1100,-3150
4521,523,49857,83,2440,1100,-3150
4522,523,49870,83,2440,1100,-3150
4523,524,49883,83,2440,1100,-3150
4524,524,49896,83,2440,1100,-3150
4525,524,49909,83,2440,1100,-3150
4526,524,49922,83,2440,1100,-3150
4527,524,49935,83,2440,1100,-3150
4528,524,49948,83,2440,1100,-3150
4529,524,49961,83,2440,1100,-3150
4530,525,49974,83,2440,1100,-3150
4531,525,49987,83,2440,1100,-3150
4532,525,50000,83,2440,1100,-3150
4533,525,50013,83,2440,1100,-3150
4534,525,50026,83,2440,1100,-3150
4535,525,50039,83,2440,1100,-3150
4536,525,50052,83,2440,1100,-3150
4537,526,50065,83,2440,1100,-3150
4538,526,50078,83,2440,1100,-3150
4539,526,50091,83,2440,1100,-3150
4540,526,50104,83,2440,1100,-3150
4541,526,50117,83,2440,1100,-3150
4542,526,50130,83,2440,1100,-3150
4543,526,50143,83,2440,1100,-3150
4544,527,50156,83,2440,1100,-3150
4545,527,50169,83,2440,1100,-3150
4546,527,50182,83,2440,1100,-3150
4547,527,50195,83,2440,1100,-3150
4548,527,50208,83,2440,1100,-3150
4549,527,50221,83,2440,1100,-3150
4550,527,50234,83,2440,1100,-3150
4551,528,50247,83,2440,1100,-3150
4552,528,50260,83,2440,1100,-3150
4553,528,50273,83,2440,1100,-3150
4554,528,50286,83,2440,1100,-3150
4555,528,50299,83,2440,1100,-3150
4556,528,50312,83,2440,1100,-3150
4557,528,50325,83,2440,1100,-3150
4558,529,50338,83,2440,1100,-3150
4559,529,50351,83,2440,1100,-3150
4560,529,50364,83,2440,1100,-3150
4561,529,50377,83,2440,1100,-3150
4562,529,50390,83,2440,1100,-3150
4563,529,50403,83,2440,1100,-3150
4564,529,50416,83,2440,1100,-3150
4565,530,50429,83,2440,1100,-3150
4566,530,50442,83,2440,1100,-3150
4567,530,50455,83,2440,1100,-3150
4568,530,50468,83,2440,1100,-3150
4569,530,50481,83,2440,1100,-3150
4570,530,50494,83,2440,1100,-3150
4571,530,50507,83,2440,1100,-3150
4572,531,50520,83,2440,1100,-3150
4573,531,50533,83,2440,1100,-3150
4574,531,50546,83,2440,1100,-3150
4575,531,50559,83,2440,1100,-3150
4576,531,50572,83,2440,1100,-3150
4577,531,50585,83,2440,1100,-3150
4578,531,50598,83,2440,1100,-3150
4579,532,50611,83,2440,1100,-3150
4580,532,50624,83,2440,1100,-3150
4581,532,50637,83,2440,1100,-3150
4582,532,50650,83,2440,1100,-3150
4583,532,50663,83,2440,1100,-3150
4584,532,50676,83,2440,1100,-3150
4585,532,50689,83,2440,1100,-3150
4586,533,50702,83,2440,1100,-3150
4587,533,50715,83,2440,1100,-3150
4588,533,50728,83,2440,1100,-3150
4589,533,50741,83,2440,1100,-3150
4590,533,50754,83,2440,1100,-3150
4591,533,50767,83,2440,1100,-3150
4592,533,50780,83,2440,1100,-3150
4593,534,50793,83,2440,1100,-3150
4594,534,50806,83,2440,1100,-3150
4595,534,50819,83,2440,1100,-3150
4596,534,50832,83,2440,1100,-3150
4597,534,50845,83,2440,1100,-3150
4598,534,50858,83,2440,1100,-3150
4599,534,50871,83,2440,1100,-3150
4600,535,50884,83,2440,1100,-3150
4601,535,50897,83,2440,1100,-3150
4602,535,50910,83,2440,1100,-3150
4603,535,50923,83,2440,1100,-3150
4604,535,50936,83,2440,1100,-3150
4605,535,50949,83,2440,1100,-3150
4606,535,50962,83,2440,1100,-3150
4607,536,50975,83,2440,1100,-3150
4608,536,50988,83,2440,1100,-3150
4609,536,51001,83,2440,1100,-3150
4610,536,51014,83,2440,1100,-3150
4611,536,51027,83,2440,1100,-3150
4612,536,51040,83,2440,1100,-3150
4613,536,51053,83,2440,1100,-3150
4614,537,51066,83,2440,1100,-3150
4615,537,51079,83,2440,1100,-3150
4616,537,51092,83,2440,1100,-3150
4617,537,51105,83,2440,1100,-3150
4618,537,51118,83,2440,1100,-3150
4619,537,51131,83,2440,1100,-3150
4620,537,51144,83,2440,1100,-3150
4621,538,51157,83,2440,1100,-3150
4622,538,51170,83,2440,1100,-3150
4623,538,51183,83,2440,1100,-3150
4624,538,51196,83,2440,1100,-3150
4625,538,51209,83,2440,1100,-3150
4626,538,51222,83,2440,1100,-3150
4627,538,51235,83,2440,1100,-3150
4628,539,51248,83,2440,1100,-3150
4629,539,51261,83,2440,1100,-3150
4630,539,51274,83,2440,1100,-3150
4631,539,51287,83,2440,1100,-3150
4632,539,51300,83,2440,1100,-3150
4633,539,51313,83,2440,1100,-3150
4634,539,51326,83,2440,1100,-3150
4635,540,51339,83,2440,1100,-3150
4636,540,51352,83,2440,1100,-3150
4637,540,51365,83,2440,1100,-3150
4638,540,51378,83,2440,1100,-3150
4639,540,51391,83,2440,1100,-3150
4640,540,51404,83,2440,1100,-3150
4641,540,51417,83,2440,1100,-3150
4642,541,51430,83,2440,1100,-3150
4643,541,51443,83,2440,1100,-3150
4644,541,51456,83,2440,1100,-3150
4645,541,51469,83,2440,1100,-3150
4646,541,51482,83,2440,1100,-3150
4647,541,51495,83,2440,1100,-3150
4648,542,51508,83,2440,1100,-3150
4649,542,51521,83,2440,1100,-3150
4650,542,51534,83,2440,1100,-3150
4651,542,51547,83,2440,1100,-3150
4652,542,51560,83,2440,1100,-3150
4653,542,51573,83,2440,1100,-3150
4654,542,51586,83,2440,1100,-3150
4655,543,51599,83,2440,1100,-3150
4656,543,51612,83,2440,1100,-3150
4657,543,51625,83,2440,1100,-3150
4658,543,51638,83,2440,1100,-3150
4659,543,51651,83,2440,1100,-3150
4660,543,51664,83,2440,1100,-3150
4661,543,51677,83,2440,1100,-3150
4662,544,51690,83,2440,1100,-3150
4663,544,51703,83,2440,1100,-3150
4664,544,51716,83,2440,1100,-3150
4665,544,51729,83,2440,1100,-3150
4666,544,51742,83,2440,1100,-3150
4667,544,51755,83,2440,1100,-3150
4668,544,51768,83,2440,1100,-3150
4669,545,51781,83,2440,1100,-3150
4670,545,51794,83,2440,1100,-3150
4671,545,51807,83,2440,1100,-3150
4672,545,51820,83,2440,1100,-3150
4673,545,51833,83,2440,1100,-3150
4674,545,51846,83,2440,1100,-3150
4675,545,51859,83,2440,1100,-3150
4676,546,51872,83,2440,1100,-3150
4677,546,51885,83,2440,1100,-3150
4678,546,51898,83,2440,1100,-3150
4679,546,51911,83,2440,1100,-3150
4680,546,51924,83,2440,1100,-3150
4681,546,51937,83,2440,1100,-3150
4682,546,51950,83,2440,1100,-3150
4683,547,51963,83,2440,1100,-3150
4684,547,51976,83,2440,1100,-3150
4685,547,51989,83,2440,1100,-3150
4686,547,52002,83,2440,1100,-3150
4687,547,52015,83,2440,1100,-3150
4688,547,52028,83,2440,1100,-3150
4689,547,52041,83,2440,1100,-3150
4690,548,52054,83,2440,1100,-3150
4691,548,52067,83,2440,1100,-3150
4692,548,52080,83,2440,1100,-3150
4693,548,52093,83,2440,1100,-3150
4694,548,52106,83,2440,1100,-3150
4695,548,52119,83,2440,1100,-3150
4696,548,52132,83,2440,1100,-3150
4697,549,52145,83,2440,1100,-3150
4698,549,52158,83,2440,1100,-3150
4699,549,52171,83,2440,1100,-3150
4700,549,52184,83,2440,1100,-3150
4701,549,52197,83,2440,1100,-3150
4702,549,52210,83,2440,1100,-3150
4703,550,52223,83,2440,1100,-3150
4704,550,52236,83,2440,1100,-3150
4705,550,52249,83,2440,1100,-3150
4706,550,52262,83,2440,1100,-3150
4707,550,52275,83,2440,1100,-3150
4708,550,52288,83,2440,1100,-3150
4709,550,52301,83,2440,1100,-3150
4710,551,52314,83,2440,1100,-3150
4711,551,52327,83,2440,1100,-3150
4712,551,52340,83,2440,1100,-3150
4713,551,52353,83,2440,1100,-3150
4714,551,52366,83,2440,1100,-3150
4715,551,52379,83,2440,1100,-3150
4716,551,52392,83,2440,1100,-3150
4717,552,52405,83,2440,1100,-3150
4718,552,52418,83,2440,1100,-3150
4719,552,52431,83,2440,1100,-3150
4720,552,52444,83,2440,1100,-3150
4721,552,52457,83,2440,1100,-3150
4722,552,52470,83,2440,1100,-3150
4723,552,52483,83,2440,1100,-3150
4724,553,52496,83,2440,1100,-3150
4725,553,52509,83,2440,1100,-3150
4726,553,52522,83,2440,1100,-3150
4727,553,52535,83,2440,1100,-3150
4728,553,52548,83,2440,1100,-3150
4729,553,52561,83,2440,1100,-3150
4730,553,52574,83,2440,1100,-3150
4731,554,52587,83,2440,1100,-3150
4732,554,52600,83,2440,1100,-3150
4733,554,52613,83,2440,1100,-3150
4734,554,52626,83,2440,1100,-3150
4735,554,52639,83,2440,1100,-3150
4736,554,52652,83,2440,1100,-3150
4737,555,52665,83,2440,1100,-3150
4738,555,52678,83,2440,1100,-3150
4739,555,52691,83,2440,1100,-3150
4740,555,52704,83,2440,1100,-3150
4741,555,52717,83,2440,1100,-3150
4742,555,52730,83,2440,1100,-3150
4743,555,52743,83,2440,1100,-3150
4744,556,52756,83,2440,1100,-3150
4745,556,52769,83,2440,1100,-3150
4746,556,52782,83,2440,1100,-3150
4747,556,52795,83,2440,1100,-3150
4748,556,52808,83,2440,1100,-3150
4749,556,52821,83,2440,1100,-3150
4750,556,52834,83,2440,1100,-3150
4751,557,52847,83,2440,1100,-3150
4752,557,52860,83,2440,1100,-3150
4753,557,52873,83,2440,1100,-3150
4754,557,52886,83,2440,1100,-3150
4755,557,52899,83,2440,1100,-3150
4756,557,52912,83,2440,1100,-3150
4757,557,52925,83,2440,1100,-3150
4758,558,52938,83,2440,1100,-3150
4759,558,52951,83,2440,1100,-3150
4760,558,52964,83,2440,1100,-3150
4761,558,52977,83,2440,1100,-3150
4762,558,52990,83,2440,1100,-3150
4763,558,53003,83,2440,1100,-3150
4764,559,53016,83,2440,1100,-3150
4765,559,53029,83,2440,1100,-3150
4766,559,53042,83,2440,1100,-3150
4767,559,53055,83,2440,1100,-3150
4768,559,53068,83,2440,1100,-3150
4769,559,53081,83,2440,1100,-3150
4770,559,53094,83,2440,1100,-3150
4771,560,53107,83,2440,1100,-3150
4772,560,53120,83,2440,1100,-3150
4773,560,53133,83,2440,1100,-3150
4774,560,53146,83,2440,1100,-3150
4775,560,53159,83,2440,1100,-3150
4776,560,53172,83,2440,1100,-3150
4777,560,53185,83,2440,1100,-3150
4778,561,53198,83,2440,1100,-3150
4779,561,53211,83,2440,1100,-3150
4780,561,53224,83,2440,1100,-3150
4781,561,53237,83,2440,1100,-3150
4782,561,53250,83,2440,1100,-3150
4783,561,53263,83,2440,1100,-3150
4784,562,53276,83,2440,1100,-3150
4785,562,53289,83,2440,1100,-3150
4786,562,53302,83,2440,1100,-3150
4787,562,53315,83,2440,1100,-3150
4788,562,53328,83,2440,1100,-3150
4789,562,53341,83,2440,1100,-3150
4790,562,53354,83,2440,1100,-3150
4791,563,53367,83,2440,1100,-3150
4792,563,53380,83,2440,1100,-3150
4793,563,53393,83,2440,1100,-3150
4794,563,53406,83,2440,1100,-3150
4795,563,53419,83,2440,1100,-3150
4796,563,53432,83,2440,1100,-3150
4797,563,53445,83,2440,1100,-3150
4798,564,53458,83,2440,1100,-3150
4799,564,53471,83,2440,1100,-3150
4800,564,53484,83,2440,1100,-3150
4801,564,53497,83,2440,1100,-3150
4802,564,53510,83,2440,1100,-3150
4803,564,53523,83,2440,1100,-3150
4804,565,53536,83,2440,1100,-3150
4805,565,53549,83,2440,1100,-3150
4806,565,53562,83,2440,1100,-3150
4807,565,53575,83,2440,1100,-3150
4808,565,53588,83,2440,1100,-3150
4809,565,53601,83,2440,1100,-3150
4810,565,53614,83,2440,1100,-3150
4811,566,53627,83,2440,1100,-3150
4812,566,53640,83,2440,1100,-3150
4813,566,53653,83,2440,1100,-3150
4814,566,53666,83,2440,1100,-3150
4815,566,53679,83,2440,1100,-3150
4816,566,53692,83,2440,1100,-3150
4817,566,53705,83,2440,1100,-3150
4818,567,53718,83,2440,1100,-3150
4819,567,53731,83,2440,1100,-3150
4820,567,53744,83,2440,1100,-3150
4821,567,53757,83,2440,1100,-3150
4822,567,53770,83,2440,1100,-3150
4823,567,53783,83,2440,1100,-3150
4824,568,53796,83,2440,1100,-3150
4825,568,53809,83,2440,1100,-3150
4826,568,53822,83,2440,1100,-3150
4827,568,53835,83,2440,1100,-3150
4828,568,53848,83,2440,1100,-3150
4829,568,53861,83,2440,1100,-3150
4830,568,53874,83,2440,1100,-3150
4831,569,53887,83,2440,1100,-3150
4832,569,53900,83,2440,1100,-3150
4833,569,53913,83,2440,1100,-3150
4834,569,53926,83,2440,1100,-3150
4835,569,53939,83,2440,1100,-3150
4836,569,53952,83,2440,1100,-3150
4837,569,53965,83,2440,1100,-3150
4838,570,53978,83,2440,1100,-3150
4839,570,53991,83,2440,1100,-3150
4840,570,54004,83,2440,1100,-3150
4841,570,54017,83,2440,1100,-3150
4842,570,54030,83,2440,1100,-3150
4843,570,54043,83,2440,1100,-3150
4844,571,54056,83,2440,1100,-3150
4845,571,54069,83,2440,1100,-3150
4846,571,54082,83,2440,1100,-3150
4847,571,54095,83,2440,1100,-3150
4848,571,54108,83,2440,1100,-3150
4849,571,54121,83,2440,1100,-3150
4850,571,54134,83,2440,1100,-3150
4851,572,54147,83,2440,1100,-3150
4852,572,54160,83,2440,1100,-3150
4853,572,54173,83,2440,1100,-3150
4854,572,54186,83,2440,1100,-3150
4855,572,54199,83,2440,1100,-3150
4856,572,54212,83,2440,1100,-3150
4857,573,54225,83,2440,1100,-3150
4858,573,54238,83,2440,1100,-3150
4859,573,54251,83,2440,1100,-3150
4860,573,54264,83,2440,1100,-3150
4861,573,54277,83,2440,1100,-3150
4862,573,54290,83,2440,1100,-3150
4863,573,54303,83,2440,1100,-3150
4864,574,54316,83,2440,1100,-3150
4865,574,54329,83,2440,1100,-3150
4866,574,54342,83,2440,1100,-3150
4867,574,54355,83,2440,1100,-3150
4868,574,54368,83,2440,1100,-3150
4869,574,54381,83,2440,1100,-3150
4870,574,54394,83,2440,1100,-3150
4871,575,54407,83,2440,1100,-3150
4872,575,54420,83,2440,1100,-3150
4873,575,54433,83,2440,1100,-3150
4874,575,54446,83,2440,1100,-3150
4875,575,54459,83,2440,1100,-3150
4876,575,54472,83,2440,1100,-3150
4877,576,54485,83,2440,1100,-3150
4878,576,54498,83,2440,1100,-3150
4879,576,54511,83,2440,1100,-3150
4880,576,54524,83,2440,1100,-3150
4881,576,54537,83,2440,1100,-3150
4882,576,54550,83,2440,1100,-3150
4883,576,54563,83,2440,1100,-3150
4884,577,54576,83,2440,1100,-3150
4885,577,54589,83,2440,1100,-3150
4886,577,54602,83,2440,1100,-3150
4887,577,54615,83,2440,1100,-3150
4888,577,54628,83,2440,1100,-3150
4889,577,54641,83,2440,1100,-3150
4890,578,54654,83,2440,1100,-3150
4891,578,54667,83,2440,1100,-3150
4892,578,54680,83,2440,1100,-3150
4893,578,54693,83,2440,1100,-3150
4894,578,54706,83,2440,1100,-3150
4895,578,54719,83,2440,1100,-3150
4896,578,54732,83,2440,1100,-3150
4897,579,54745,83,2440,1100,-3150
4898,579,54758,83,2440,1100,-3150
4899,579,54771,83,2440,1100,-3150
4900,579,54784,83,2440,1100,-3150
4901,579,54797,83,2440,1100,-3150
4902,579,54810,83,2440,1100,-3150
4903,580,54823,83,2440,1100,-3150
4904,580,54836,83,2440,1100,-3150
4905,580,54849,83,2440,1100,-3150
4906,580,54862,83,2440,1100,-3150
4907,580,54875,83,2440,1100,-3150
4908,580,54888,83,2440,1100,-3150
4909,580,54901,83,2440,1100,-3150
4910,581,54914,83,2440,1100,-3150
4911,581,54927,83,2440,1100,-3150
4912,581,54940,83,2440,1100,-3150
4913,581,54953,83,2440,1100,-3150
4914,581,54966,83,2440,1100,-3150
4915,581,54979,83,2440,1100,-3150
4916,582,54992,83,2440,1100,-3150
4917,582,55005,83,2440,1100,-3150
4918,582,55018,83,2440,1100,-3150
4919,582,55031,83,2440,1100,-3150
4920,582,55044,83,2440,1100,-3150
4921,582,55057,83,2440,1100,-3150
4922,582,55070,83,2440,1100,-3150
4923,583,55083,83,2440,1100,-3150
4924,583,55096,83,2440,1100,-3150
4925,583,55109,83,2440,1100,-3150
4926,583,55122,83,2440,1100,-3150
4927,583,55135,83,2440,1100,-3150
4928,583,55148,83,2440,1100,-3150
4929,584,55161,83,2440,1100,-3150
4930,584,55174,83,2440,1100,-3150
4931,584,55187,83,2440,1100,-3150
4932,584,55200,83,2440,1100,-3150
4933,584,55213,83,2440,1100,-3150
4934,584,55226,83,2440,1100,-3150
4935,584,55239,83,2440,1100,-3150
4936,585,55252,83,2440,1100,-3150
4937,585,55265,83,2440,1100,-3150
4938,585,55278,83,2440,1100,-3150
4939,585,55291,83,2440,1100,-3150
4940,585,55304,83,2440,1100,-3150
4941,585,55317,83,2440,1100,-3150
4942,586,55330,83,2440,1100,-3150
4943,586,55343,83,2440,1100,-3150
4944,586,55356,83,2440,1100,-3150
4945,586,55369,83,2440,1100,-3150
4946,586,55382,83,2440,1100,-3150
4947,586,55395,83,2440,1100,-3150
4948,586,55408,83,2440,1100,-3150
4949,587,55421,83,2440,1100,-3150
4950,587,55434,83,2440,1100,-3150
4951,587,55447,83,2440,1100,-3150
4952,587,55460,83,2440,1100,-3150
4953,587,55473,83,2440,1100,-3150
4954,587,55486,83,2440,1100,-3150
4955,588,55499,83,2440,1100,-3150
4956,588,55512,83,2440,1100,-3150
4957,588,55525,83,2440,1100,-3150
4958,588,55538,83,2440,1100,-3150
4959,588,55551,83,2440,1100,-3150
4960,588,55564,83,2440,1100,-3150
4961,588,55577,83,2440,1100,-3150
4962,589,55590,83,2440,1100,-3150
4963,589,55603,83,2440,1100,-3150
4964,589,55616,83,2440,1100,-3150
4965,589,55629,83,2440,1100,-3150
4966,589,55642,83,2440,1100,-3150
4967,589,55655,83,2440,1100,-3150
4968,590,55668,83,2440,1100,-3150
4969,590,55681,83,2440,1100,-3150
4970,590,55694,83,2440,1100,-3150
4971,590,55707,83,2440,1100,-3150
4972,590,55720,83,2440,1100,-3150
4973,590,55733,83,2440,1100,-3150
4974,590,55746,83,2440,1100,-3150
4975,591,55759,83,2440,1100,-3150
4976,591,55772,83,2440,1100,-3150
4977,591,55785,83,2440,1100,-3150
4978,591,55798,83,2440,1100,-3150
4979,591,55811,83,2440,1100,-3150
4980,591,55824,83,2440,1100,-3150
4981,592,55837,83,2440,1100,-3150
4982,592,55850,83,2440,1100,-3150
4983,592,55863,83,2440,1100,-3150
4984,592,55876,83,2440,1100,-3150
4985,592,55889,83,2440,1100,-3150
4986,592,55902,83,2440,1100,-3150
4987,592,55915,83,2440,1100,-3150
4988,593,55928,83,2440,1100,-3150
4989,593,55941,83,2440,1100,-3150
4990,593,55954,83,2440,1100,-3150
4991,593,55967,83,2440,1100,-3150
4992,593,55980,83,2440,1100,-3150
4993,593,55993,83,2440,1100,-3150
4994,594,56006,83,2440,1100,-3150
4995,594,56019,83,2440,1100,-3150
4996,594,56032,83,2440,1100,-3150
4997,594,56045,83,2440,1100,-3150
4998,594,56058,83,2440,1100,-3150
4999,594,56071,83,2440,1100,-3150
5000,595,56084,83,2440,1100,-3150
5001,595,56097,83,2440,1100,-3150
5002,595,56110,83,2440,1100,-3150
5003,595,56123,83,2440,1100,-3150
5004,595,56136,83,2440,1100,-3150
5005,595,56149,83,2440,1100,-3150
5006,595,56162,83,2440,1100,-3150
5007,596,56175,83,2440,1100,-3150
5008,596,56188,83,2440,1100,-3150
5009,596,56201,83,2440,1100,-3150
5010,596,56214,83,2440,1100,-3150
5011,596,56227,83,2440,1100,-3150
5012,596,56240,83,2440,1100,-3150
5013,597,56253,83,2440,1100,-3150
5014,597,56266,83,2440,1100,-3150
5015,597,56279,83,2440,1100,-3150
5016,597,56292,83,2440,1100,-3150
5017,597,56305,83,2440,1100,-3150
5018,597,56318,83,2440,1100,-3150
5019,598,56331,83,2440,1100,-3150
5020,598,56344,83,2440,1100,-3150
5021,598,56357,83,2440,1100,-3150
5022,598,56370,83,2440,1100,-3150
5023,598,56383,83,2440,1100,-3150
5024,598,56396,83,2440,1100,-3150
5025,598,56409,83,2440,1100,-3150
5026,599,56422,83,2440,1100,-3150
5027,599,56435,83,2440,1100,-3150
5028,599,56448,83,2440,1100,-3150
5029,599,56461,83,2440,1100,-3150
5030,599,56474,83,2440,1100,-3150
5031,599,56487,83,2440,1100,-3150
5032,600,56500,83,2440,1100,-3150
5033,600,56513,83,2440,1100,-3150
5034,600,56526,83,2440,1100,-3150
5035,600,56539,83,2440,1100,-3150
5036,600,56552,83,2440,1100,-3150
5037,600,56565,83,2440,1100,-3150
5038,600,56578,83,2440,1100,-3150
5039,601,56591,83,2440,1100,-3150
5040,601,56604,83,2440,1100,-3150
5041,601,56617,83,2440,1100,-3150
5042,601,56630,83,2440,1100,-3150
5043,601,56643,83,2440,1100,-3150
5044,601,56656,83,2440,1100,-3150
5045,602,56669,83,2440,1100,-3150
5046,602,56682,83,2440,1100,-3150
5047,602,56695,83,2440,1100,-3150
5048,602,56708,83,2440,1100,-3150
5049,602,56721,83,2440,1100,-3150
5050,602,56734,83,2440,1100,-3150
5051,603,56747,83,2440,1100,-3150
5052,603,56760,83,2440,1100,-3150
5053,603,56773,83,2440,1100,-3150
5054,603,56786,83,2440,1100,-3150
5055,603,56799,83,2440,1100,-3150
5056,603,56812,83,2440,1100,-3150
5057,603,56825,83,2440,1100,-3150
5058,604,56838,83,2440,1100,-3150
5059,604,56851,83,2440,1100,-3150
5060,604,56864,83,2440,1100,-3150
5061,604,56877,83,2440,1100,-3150
5062,604,56890,83,2440,1100,-3150
5063,604,56903,83,2440,1100,-3150
5064,605,56916,83,2440,1100,-3150
5065,605,56929,83,2440,1100,-3150
5066,605,56942,83,2440,1100,-3150
5067,605,56955,83,2440,1100,-3150
5068,605,56968,83,2440,1100,-3150
5069,605,56981,83,2440,1100,-3150
5070,606,56994,83,2440,1100,-3150
5071,606,57007,83,2440,1100,-3150
5072,606,57020,83,2440,1100,-3150
5073,606,57033,83,2440,1100,-3150
5074,606,57046,83,2440,1100,-3150
5075,606,57059,83,2440,1100,-3150
5076,607,57072,83,2440,1100,-3150
5077,607,57085,83,2440,1100,-3150
5078,607,57098,83,2440,1100,-3150
5079,607,57111,83,2440,1100,-3150
5080,607,57124,83,2440,1100,-3150
5081,607,57137,83,2440,1100,-3150
5082,607,57150,83,2440,1100,-3150
5083,608,57163,83,2440,1100,-3150
5084,608,57176,83,2440,1100,-3150
5085,608,57189,83,2440,1100,-3150
5086,608,57202,83,2440,1100,-3150
5087,608,57215,83,2440,1100,-3150
5088,608,57228,83,2440,1100,-3150
5089,609,57241,83,2440,1100,-3150
5090,609,57254,83,2440,1100,-3150
5091,609,57267,83,2440,1100,-3150
5092,609,57280,83,2440,1100,-3150
5093,609,57293,83,2440,1100,-3150
5094,609,57306,83,2440,1100,-3150
5095,610,57319,83,2440,1100,-3150
5096,610,57332,83,2440,1100,-3150
5097,610,57345,83,2440,1100,-3150
5098,610,57358,83,2440,1100,-3150
5099,610,57371,83,2440,1100,-3150
5100,610,57384,83,2440,1100,-3150
5101,610,57397,83,2440,1100,-3150
5102,611,57410,83,2440,1100,-3150
5103,611,57423,83,2440,1100,-3150
5104,611,57436,83,2440,1100,-3150
5105,611,57449,83,2440,1100,-3150
5106,611,57462,83,2440,1100,-3150
5107,611,57475,83,2440,1100,-3150
5108,612,57488,83,2440,1100,-3150
5109,612,57501,83,2440,1100,-3150
5110,612,57514,83,2440,1100,-3150
5111,612,57527,83,2440,1100,-3150
5112,612,57540,83,2440,1100,-3150
5113,612,57553,83,2440,1100,-3150
5114,613,57566,83,2440,1100,-3150
5115,613,57579,83,2440,1100,-3150
5116,613,57592,83,2440,1100,-3150
5117,613,57605,83,2440,1100,-3150
5118,613,57618,83,2440,1100,-3150
5119,613,57631,83,2440,1100,-3150
5120,614,57644,83,2440,1100,-3150
5121,614,57657,83,2440,1100,-3150
5122,614,57670,83,2440,1100,-3150
5123,614,57683,83,2440,1100,-3150
5124,614,57696,83,2440,1100,-3150
5125,614,57709,83,2440,1100,-3150
5126,614,57722,83,2440,1100,-3150
5127,615,57735,83,2440,1100,-3150
5128,615,57748,83,2440,1100,-3150
5129,615,57761,83,2440,1100,-3150
5130,615,57774,83,2440,1100,-3150
5131,615,57787,83,2440,1100,-3150
5132,615,57800,83,2440,1100,-3150
5133,616,57813,83,2440,1100,-3150
5134,616,57826,83,2440,1100,-3150
5135,616,57839,83,2440,1100,-3150
5136,616,57852,83,2440,1100,-3150
5137,616,57865,83,2440,1100,-3150
5138,616,57878,83,2440,1100,-3150
5139,617,57891,83,2440,1100,-3150
5140,617,57904,83,2440,1100,-3150
5141,617,57917,83,2440,1100,-3150
5142,617,57930,83,2440,1100,-3150
5143,617,57943,83,2440,1100,-3150
5144,617,57956,83,2440,1100,-3150
5145,618,57969,83,2440,1100,-3150
5146,618,57982,83,2440,1100,-3150
5147,618,57995,83,2440,1100,-3150
5148,618,58008,83,2440,1100,-3150
5149,618,58021,83,2440,1100,-3150
5150,618,58034,83,2440,1100,-3150
5151,618,58047,83,2440,1100,-3150
5152,619,58060,83,2440,1100,-3150
5153,619,58073,83,2440,1100,-3150
5154,619,58086,83,2440,1100,-3150
5155,619,58099,83,2440,1100,-3150
5156,619,58112,83,2440,1100,-3150
5157,619,58125,83,2440,1100,-3150
5158,620,58138,83,2440,1100,-3150
5159,620,58151,83,2440,1100,-3150
5160,620,58164,83,2440,1100,-3150
5161,620,58177,83,2440,1100,-3150
5162,620,58190,83,2440,1100,-3150
5163,620,58203,83,2440,1100,-3150
5164,621,58216,83,2440,1100,-3150
5165,621,58229,83,2440,1100,-3150
5166,621,58242,83,2440,1100,-3150
5167,621,58255,83,2440,1100,-3150
5168,621,58268,83,2440,1100,-3150
5169,621,58281,83,2440,1100,-3150
5170,622,58294,83,2440,1100,-3150
5171,622,58307,83,2440,1100,-3150
5172,622,58320,83,2440,1100,-3150
5173,622,58333,83,2440,1100,-3150
5174,622,58346,83,2440,1100,-3150
5175,622,58359,83,2440,1100,-3150
5176,623,58372,83,2440,1100,-3150
5177,623,58385,83,2440,1100,-3150
5178,623,58398,83,2440,1100,-3150
5179,623,58411,83,2440,1100,-3150
5180,623,58424,83,2440,1100,-3150
5181,623,58437,83,2440,1100,-3150
5182,624,58450,83,2440,1100,-3150
5183,624,58463,83,2440,1100,-3150
5184,624,58476,83,2440,1100,-3150
5185,624,58489,83,2440,1100,-3150
5186,624,58502,83,2440,1100,-3150
5187,624,58515,83,2440,1100,-3150
5188,624,58528,83,2440,1100,-3150
5189,625,58541,83,2440,1100,-3150
5190,625,58554,83,2440,1100,-3150
5191,625,58567,83,2440,1100,-3150
5192,625,58580,83,2440,1100,-3150
5193,625,58593,83,2440,1100,-3150
5194,625,58606,83,2440,1100,-3150
5195,626,58619,83,2440,1100,-3150
5196,626,58632,83,2440,1100,-3150
5197,626,58645,83,2440,1100,-3150
5198,626,58658,83,2440,1100,-3150
5199,626,58671,83,2440,1100,-3150
5200,626,58684,83,2440,1100,-3150
5201,627,58697,83,2440,1100,-3150
5202,627,58710,83,2440,1100,-3150
5203,627,58723,83,2440,1100,-3150
5204,627,58736,83,2440,1100,-3150
5205,627,58749,83,2440,1100,-3150
5206,627,58762,83,2440,1100,-3150
5207,628,58775,83,2440,1100,-3150
5208,628,58788,83,2440,1100,-3150
5209,628,58801,83,2440,1100,-3150
5210,628,58814,83,2440,1100,-3150
5211,628,58827,83,2440,1100,-3150
5212,628,58840,83,2440,1100,-3150
5213,629,58853,83,2440,1100,-3150
5214,629,58866,83,2440,1100,-3150
5215,629,58879,83,2440,1100,-3150
5216,629,58892,83,2440,1100,-3150
